timestamp,scrapeid,type,rank,title,source,publishedDate,timeSince,description,url,,,,,,,,
5/15/2018 10:04,0,Top Trends,6,Palestinians bury dead after Gaza-Israel border clashes,CBS News,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cbsnews.com%2Fnews%2Fgaza-israel-border-protests-see-palestinian-death-toll-mount-2018-5-15%2F&h=ATM9qeBO1ykV4Wc4CeWe0UTZySJpw2JzhYMDkYDqZ_NgSA9khhwxeQxLcs6cLANXaxsaYcSInQoMZzG,,,,,,,,
5/15/2018 10:04,0,Top Trends,3,David Tepper purchasing Carolina Panthers for a…,CBS Sports,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cbssports.com%2Fnfl%2Fnews%2Fdavid-tepper-purchasing-carolina-panthers-franchise-for-record-setting-price-of-2-2b%2F&h=ATOwBTn05t7CfKJyQGoEyxSf3gw3rU0hoomqJkc-EvDQx3N-acbYGBs4I,,,,,,,,
5/15/2018 10:04,0,Top Trends,7,Billionaire hedge fund manager David Tepper…,CNBC,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cnbc.com%2F2018%2F05%2F15%2Fbillionaire-hedge-fund-manager-david-tepper-reportedly-close-to-finalizing-deal-for-carolina-panthers-at-record-price.html&h=ATN4nGGAfSgc1Wr55jwpcmV,,,,,,,,
5/15/2018 10:04,0,Top Trends,6,Microsoft Surface Hub 2 may actually make video…,CNET,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cnet.com%2Fnews%2Fmicrosoft-surface-hub-2-may-actually-make-videoconferencing-cool%2F&h=ATPRJ82N2wiLndRwbd5RVxJOpsDyobS5Ga-_2czhipAvXJb64h-niV13ut7WCLMPScMz9wqFT-nVA-t7N1mbLRUm,,,,,,,,
5/15/2018 10:04,0,Top Trends,5,Baby among dozens buried after Gaza bloodshed,CNN,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cnn.com%2F2018%2F05%2F15%2Fmiddleeast%2Fgaza-protests-israel-intl%2Findex.html&h=ATNtvNCMLkLmRyfeyIxMiE3NhNGur7bHJPEXET2hmN1AvnVcnAHJFGK93svoRJ7ZtoHtr_YN01nxIKGZJtMye3UzBOuMRro,,,,,,,,
5/15/2018 10:04,0,Top Trends,4,Palestinians mourn dead in Gaza as new protests begin,CNN,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cnn.com%2Fmiddleeast%2Flive-news%2Fgaza-funerals-protests-intl%2Findex.html&h=ATNiTzI0wYwMg8zspSgy4kLm_hqeklAF2fVsfMCBbTL7uCa-yt6ZAmo0VYzArAT7y4UXmKIyofPRxhx97vQSPWkRSl65A3rbQc,,,,,,,,
5/15/2018 10:04,0,Top Trends,4,Keith Richards: I pulled out my trusty blade over…,www.eveningexpress.co.uk,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.eveningexpress.co.uk%2Flifestyle%2Fentertainment%2Fkeith-richards-i-pulled-out-my-trusty-blade-over-donald-trump%2F&h=ATO7Md_DeGGcRkG0XVMiwqxbKNPsTsplBUG-MA00wRvRpwOVEpSbNHVEME,,,,,,,,
5/15/2018 10:04,0,Top Trends,5,Microsoft will give its Surface Hub screen a new…,Fast Company,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.fastcompany.com%2F40572442%2Fmicrosoft-will-give-its-surface-hub-screen-a-new-twist-in-2019&h=ATOp5BapppNI9PMohFIpeQ3Tu2p0n8yIHOtWpuDT37ijCN3YXPKHaLs0xC_9kEXamzn2RzuYdDWASKggw5,,,,,,,,
5/15/2018 10:04,0,Top Trends,8,Click Frenzy: 15% Off Microsoft Surface Devices,www.gizmodo.com.au,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.gizmodo.com.au%2F2018%2F05%2Fclick-frenzy-deals-15-off-microsoft-surface-devices%2F&h=ATPLBF3xycVX5_uuj_TB3ohpIJlIUUPhEnnnCDvgjFJQKlVr9GTB2tiKy_caHeEHWloj9vKqup09mJ8_iWb7sBG-M8,,,,,,,,
5/15/2018 10:04,0,Top Trends,8,Airline Co-Pilot Sucked Halfway Out Of Broken…,HuffPost,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.huffingtonpost.com%2Fentry%2Fsichuan-airlines-windshield-pilot-sucked-out_us_5afaa24de4b09a94524bd098&h=ATM8p3XRi9aaTWNZkdD2ECFQOuwe2Mh6vT5lahsW82g9joNUzSxnzjon9NNFb6MLAKG5YQ3v,,,,,,,,
5/15/2018 10:04,0,Top Trends,3,Keith Richards had the perfect reaction to Donald…,The Independent,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.independent.co.uk%2Farts-entertainment%2Fmusic%2Fnews%2Fkeith-richards-donald-trump-promoter-rolling-stones-steel-wheels-tour-a8352191.html&h=ATMjyuRX2sKr2v2m1yM0m2_4MjLiuvriVU,,,,,,,,
5/15/2018 10:04,0,Top Trends,7,Trump Indonesia project latest stop on China's Belt…,www.japantimes.co.jp,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.japantimes.co.jp%2Fnews%2F2018%2F05%2F15%2Fasia-pacific%2Fpolitics-diplomacy-asia-pacific%2Ftrump-indonesia-project-latest-stop-chinas-belt-road%2F&h=ATNAmsYrwEt1gTnGd7-1N018qP,,,,,,,,
