type,title,description,source,uniquelink,rank,scrapeid,timestamp
Top Trends,Alfie Evans Case,Alfie Evans: British toddler at centre of legal battle dies,aljazeera.com,https://www.facebook.com/topic/Alfie-Evans-Case/105653082800923?source=whrt&position=10&trqid=6549984617380670526&impressionguid=0rSu1ZidKsp0dMqhR,10,6,Sun Apr 29 16:25:40 2018
Politics,"Tijuana, Mexico",Migrant Caravan Prepares to Cross Border to Seek Asylum,nbclosangeles.com,https://www.facebook.com/topic/Tijuana-Mexico/111939165490631?source=whfrt&position=1001&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,1,6,Sun Apr 29 16:29:54 2018
Politics,Iran Nuclear Deal Framework,"Britain, France and Germany agree on support for Iran nuclear deal",reuters.com,https://www.facebook.com/topic/Iran-Nuclear-Deal-Framework/517308968408349?source=whfrt&position=1002&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,2,6,Sun Apr 29 16:29:54 2018
Politics,White House Correspondents' Association,Michelle Wolf Scorches White House Correspondents Dinner,deadline.com,https://www.facebook.com/topic/White-House-Correspondents-Association/1728990370682584?source=whfrt&position=1003&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,3,6,Sun Apr 29 16:29:54 2018
Politics,Rodrigo Duterte,Duterte to Permanently Ban Sending Workers to Kuwait,bloomberg.com,https://www.facebook.com/topic/Rodrigo-Duterte/103692093003531?source=whfrt&position=1004&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,4,6,Sun Apr 29 16:29:54 2018
Politics,Alfie Evans Case,Alfie Evans: British toddler at centre of legal battle dies,aljazeera.com,https://www.facebook.com/topic/Alfie-Evans-Case/105653082800923?source=whfrt&position=1005&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,5,6,Sun Apr 29 16:29:54 2018
Politics,Narendra Modi,"PM Modi Announces Swachh Bharat Summer Internship, Prizes For…",msn.com,https://www.facebook.com/topic/Narendra-Modi/338636539641148?source=whfrt&position=1006&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,6,6,Sun Apr 29 16:29:54 2018
Politics,National Take Back Initiative,Drugmakers oppose lawmakers’ plans to tax opioids: report,thehill.com,https://www.facebook.com/topic/National-Take-Back-Initiative/107996279221955?source=whfrt&position=1007&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,7,6,Sun Apr 29 16:29:54 2018
Politics,UN Security Council,Rohingya demand justice as UN delegation visits…,aljazeera.com,https://www.facebook.com/topic/UN-Security-Council/107047302663768?source=whfrt&position=1008&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,8,6,Sun Apr 29 16:29:54 2018
Politics,NRA,Parkland survivor calls out NRA for banning guns at convention,thehill.com,https://www.facebook.com/topic/NRA/103798466325715?source=whfrt&position=1009&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,9,6,Sun Apr 29 16:29:54 2018
Politics,Theresa May,Windrush crisis: 200 MPs tell Theresa May to enshrine promises in…,theguardian.com,https://www.facebook.com/topic/Theresa-May/112007645483263?source=whfrt&position=1010&trqid=6549984613128940768&impressionguid=03s33TAL4jGnohYVp,10,6,Sun Apr 29 16:29:54 2018
Science and Technology,T-Mobile,T-Mobile agrees to acquire Sprint,msn.com,https://www.facebook.com/topic/T-Mobile/1518904931664235?source=whfrt&position=3001&trqid=6549984617453400335&impressionguid=0aOUpJjSGq3CbAPAT,1,6,Sun Apr 29 16:34:04 2018
Science and Technology,Blue Origin,Video: Blue Origin flies New Shepard rocket for eighth time – Spaceflight Now,spaceflightnow.com,https://www.facebook.com/topic/Blue-Origin/143668822313725?source=whfrt&position=3002&trqid=6549984617453400335&impressionguid=0aOUpJjSGq3CbAPAT,2,6,Sun Apr 29 16:34:04 2018
Science and Technology,Narendra Modi,"PM Modi Announces Swachh Bharat Summer Internship, Prizes For Performers",msn.com,https://www.facebook.com/topic/Narendra-Modi/338636539641148?source=whfrt&position=3003&trqid=6549984617453400335&impressionguid=0aOUpJjSGq3CbAPAT,3,6,Sun Apr 29 16:34:04 2018
Science and Technology,"Hemel Hempstead, England",'Autopilot driver' who sat in passenger seat banned,msn.com,https://www.facebook.com/topic/Hemel-Hempstead-England/106451282725734?source=whfrt&position=3004&trqid=6549984617453400335&impressionguid=0aOUpJjSGq3CbAPAT,4,6,Sun Apr 29 16:34:04 2018
Science and Technology,Great Barrier Reef,Australia Pledges Millions of Dollars in Bid to Rescue Great Barrier Reef,nytimes.com,https://www.facebook.com/topic/Great-Barrier-Reef/110941495593471?source=whfrt&position=3005&trqid=6549984617453400335&impressionguid=0aOUpJjSGq3CbAPAT,5,6,Sun Apr 29 16:34:04 2018
Science and Technology,"Chiang Mai, Thailand",Thai environment protesters in rare rally,bbc.com,https://www.facebook.com/topic/Chiang-Mai-Thailand/108787585811377?source=whfrt&position=3006&trqid=6549984617453400335&impressionguid=0aOUpJjSGq3CbAPAT,6,6,Sun Apr 29 16:34:04 2018
Science and Technology,European Space Agency,Space Photos of the Week: ESA's Gaia Tallies Up Our Milky Way,wired.com,https://www.facebook.com/topic/European-Space-Agency/109704005715603?source=whfrt&position=3007&trqid=6549984617453400335&impressionguid=0aOUpJjSGq3CbAPAT,7,6,Sun Apr 29 16:34:04 2018
Science and Technology,Toronto Stock Exchange,TSX to reopen Monday after 'hardware failure' causes outage Friday,ctvnews.ca,https://www.facebook.com/topic/Toronto-Stock-Exchange/113701108644347?source=whfrt&position=3008&trqid=6549984617453400335&impressionguid=0aOUpJjSGq3CbAPAT,8,6,Sun Apr 29 16:34:04 2018
Science and Technology,London,Warning issued in London after toxic caterpillar outbreak,uk.businessinsider.com,https://www.facebook.com/topic/London/109623645730121?source=whfrt&position=3009&trqid=6549984617453400335&impressionguid=0aOUpJjSGq3CbAPAT,9,6,Sun Apr 29 16:34:04 2018
Sports,Lewis Hamilton,Lewis Hamilton wins Azerbaijan Grand Prix after Red Bulls crash,bbc.com,https://www.facebook.com/topic/Lewis-Hamilton/819073424890091?source=whfrt&position=4001&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,1,6,Sun Apr 29 16:37:41 2018
Sports,Ellis Short,Sunderland sold by Ellis Short as Chris Coleman is sacked,theguardian.com,https://www.facebook.com/topic/Ellis-Short/139496116078775?source=whfrt&position=4002&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,2,6,Sun Apr 29 16:37:41 2018
Sports,Celtic vs. Rangers,Celtic seal Scottish Premiership title with 5-0 rampage over Rangers,theguardian.com,https://www.facebook.com/topic/Celtic-vs-Rangers/107762779253065?source=whfrt&position=4003&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,3,6,Sun Apr 29 16:37:41 2018
Sports,Rafael Nadal,Rafael Nadal Beats Stefanos Tsitsipas to Win 2018 Barcelona Open Banc Sabadell,bleacherreport.com,https://www.facebook.com/topic/Rafael-Nadal/109329255753217?source=whfrt&position=4004&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,4,6,Sun Apr 29 16:37:41 2018
Sports,Charles Woodson,Charles Woodson tells Reggie McKenzie his son should retire instead of playing for Chiefs,cbssports.com,https://www.facebook.com/topic/Charles-Woodson/109368372414352?source=whfrt&position=4005&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,5,6,Sun Apr 29 16:37:41 2018
Sports,Shaquem Griffin,Shaquem Griffin Becomes First One-Handed Player Selected In NFL Draft,huffingtonpost.com,https://www.facebook.com/topic/Shaquem-Griffin/1412481555441504?source=whfrt&position=4006&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,6,6,Sun Apr 29 16:37:41 2018
Sports,Deportivo de La Coruña vs. Barcelona,"Deportivo vs Barcelona, LIVE: All the latest La Liga action",dailymail.co.uk,https://www.facebook.com/topic/Deportivo-de-La-Coru%C3%B1a-vs-Barcelona/104126576290438?source=whfrt&position=4007&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,7,6,Sun Apr 29 16:37:41 2018
Sports,Stephen Curry,Stephen Curry Won't Return from Knee Injury in Game 1 vs. Pelicans,bleacherreport.com,https://www.facebook.com/topic/Stephen-Curry/109924169025475?source=whfrt&position=4008&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,8,6,Sun Apr 29 16:37:41 2018
Sports,"Boerne, Texas","This 0.5K run for underachievers has donuts, coffee and a smoking rest stop",news4sanantonio.com,https://www.facebook.com/topic/Boerne-Texas/109475735738169?source=whfrt&position=4009&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,9,6,Sun Apr 29 16:37:41 2018
Sports,"Nazaré, Portugal",Brazil surfer breaks wave record,bbc.co.uk,https://www.facebook.com/topic/Nazar%C3%A9-Portugal/115752875106274?source=whfrt&position=4010&trqid=6549984617329097400&impressionguid=02bBmY1uJu7L86Q29,10,6,Sun Apr 29 16:37:41 2018
Entertainment,Willie Nelson,"Happy 85th birthday, Willie Nelson! You're always on our minds",usatoday.com,https://www.facebook.com/topic/Willie-Nelson/107598095936100?source=whfrt&position=5001&trqid=6549984617569782499&impressionguid=0N8KCw5m1lwfdk6ql,1,6,Sun Apr 29 16:41:48 2018
Entertainment,Katy Perry,Katy Perry and Orlando Bloom meet Pope Francis,sg.style.yahoo.com,https://www.facebook.com/topic/Katy-Perry/107426295953579?source=whfrt&position=5002&trqid=6549984617569782499&impressionguid=0N8KCw5m1lwfdk6ql,2,6,Sun Apr 29 16:41:48 2018
Entertainment,Étienne Terrus,Art gallery discovers more than half of its paintings are fake,msn.com,https://www.facebook.com/topic/%C3%89tienne-Terrus/103726159665731?source=whfrt&position=5003&trqid=6549984617569782499&impressionguid=0N8KCw5m1lwfdk6ql,3,6,Sun Apr 29 16:41:48 2018
Entertainment,Rita Ora,Rita Ora Sings 'Lonely Together' in Emotional Tribute to Avicii…,billboard.com,https://www.facebook.com/topic/Rita-Ora/107886405900343?source=whfrt&position=5004&trqid=6549984617569782499&impressionguid=0N8KCw5m1lwfdk6ql,4,6,Sun Apr 29 16:41:48 2018
Top Trends,"Tijuana, Mexico",Migrant Caravan Prepares to Cross Border to Seek Asylum,nbclosangeles.com,https://www.facebook.com/topic/Tijuana-Mexico/111939165490631?source=whfrt&position=1&trqid=6549992335539101267&impressionguid=0Ay4DuyNFbg3tsJ8w,1,7,Sun Apr 29 16:55:39 2018
Top Trends,T-Mobile,"T-Mobile, Sprint say $26 billion deal would give U.S. tech lead over China",msn.com,https://www.facebook.com/topic/T-Mobile/1518904931664235?source=whfrt&position=2&trqid=6549992335539101267&impressionguid=0Ay4DuyNFbg3tsJ8w,2,7,Sun Apr 29 16:55:39 2018
Top Trends,White House Correspondents' Association,Michelle Wolf Scorches White House Correspondents Dinner,deadline.com,https://www.facebook.com/topic/White-House-Correspondents-Association/1728990370682584?source=whfrt&position=3&trqid=6549992335539101267&impressionguid=0Ay4DuyNFbg3tsJ8w,3,7,Sun Apr 29 16:55:39 2018
Top Trends,Deportivo de La Coruña vs. Barcelona,"Deportivo vs Barcelona, LIVE: All the latest La Liga action",dailymail.co.uk,https://www.facebook.com/topic/Deportivo-de-La-Coru%C3%B1a-vs-Barcelona/104126576290438?source=whrt&position=4&trqid=6549992344200761907&impressionguid=0Ay4DuyNFbg3tsJ8w,4,7,Sun Apr 29 16:55:39 2018
Top Trends,Iran Nuclear Deal Framework,"Britain, France and Germany agree on support for Iran nuclear deal",reuters.com,https://www.facebook.com/topic/Iran-Nuclear-Deal-Framework/517308968408349?source=whrt&position=5&trqid=6549992344200761907&impressionguid=0Ay4DuyNFbg3tsJ8w,5,7,Sun Apr 29 16:55:39 2018
Top Trends,"Williams, Arizona","Missing, endangered 4-year-old visiting Arizona found",fox13now.com,https://www.facebook.com/topic/Williams-Arizona/108379769183746?source=whrt&position=6&trqid=6549992344200761907&impressionguid=0Ay4DuyNFbg3tsJ8w,6,7,Sun Apr 29 16:55:39 2018
Top Trends,"Norridgewock, Maine",Suspect in deputy killing held in maximum security prison,providencejournal.com,https://www.facebook.com/topic/Norridgewock-Maine/109429835749227?source=whrt&position=7&trqid=6549992344200761907&impressionguid=0Ay4DuyNFbg3tsJ8w,7,7,Sun Apr 29 16:55:39 2018
Top Trends,Rodrigo Duterte,Duterte to Permanently Ban Sending Workers to Kuwait,bloomberg.com,https://www.facebook.com/topic/Rodrigo-Duterte/103692093003531?source=whrt&position=8&trqid=6549992344200761907&impressionguid=0Ay4DuyNFbg3tsJ8w,8,7,Sun Apr 29 16:55:39 2018
Top Trends,Willie Nelson,"Happy 85th birthday, Willie Nelson! You're always on our minds",usatoday.com,https://www.facebook.com/topic/Willie-Nelson/107598095936100?source=whrt&position=9&trqid=6549992344200761907&impressionguid=0Ay4DuyNFbg3tsJ8w,9,7,Sun Apr 29 16:55:39 2018
Top Trends,Alfie Evans Case,Alfie Evans: British toddler at centre of legal battle dies,aljazeera.com,https://www.facebook.com/topic/Alfie-Evans-Case/105653082800923?source=whrt&position=10&trqid=6549992344200761907&impressionguid=0Ay4DuyNFbg3tsJ8w,10,7,Sun Apr 29 16:55:39 2018
Politics,"Tijuana, Mexico",Migrant Caravan Prepares to Cross Border to Seek Asylum,nbclosangeles.com,https://www.facebook.com/topic/Tijuana-Mexico/111939165490631?source=whfrt&position=1001&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,1,7,Sun Apr 29 16:59:51 2018
Politics,White House Correspondents' Association,Michelle Wolf Scorches White House Correspondents Dinner,deadline.com,https://www.facebook.com/topic/White-House-Correspondents-Association/1728990370682584?source=whfrt&position=1002&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,2,7,Sun Apr 29 16:59:51 2018
Politics,Iran Nuclear Deal Framework,"Britain, France and Germany agree on support for Iran nuclear deal",reuters.com,https://www.facebook.com/topic/Iran-Nuclear-Deal-Framework/517308968408349?source=whfrt&position=1003&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,3,7,Sun Apr 29 16:59:51 2018
Politics,Rodrigo Duterte,Duterte to Permanently Ban Sending Workers to Kuwait,bloomberg.com,https://www.facebook.com/topic/Rodrigo-Duterte/103692093003531?source=whfrt&position=1004&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,4,7,Sun Apr 29 16:59:51 2018
Politics,Alfie Evans Case,Alfie Evans: British toddler at centre of legal battle dies,aljazeera.com,https://www.facebook.com/topic/Alfie-Evans-Case/105653082800923?source=whfrt&position=1005&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,5,7,Sun Apr 29 16:59:51 2018
Politics,Narendra Modi,"PM Modi Announces Swachh Bharat Summer Internship, Prizes For…",msn.com,https://www.facebook.com/topic/Narendra-Modi/338636539641148?source=whfrt&position=1006&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,6,7,Sun Apr 29 16:59:51 2018
Politics,NRA,Parkland survivor calls out NRA for banning guns at convention,thehill.com,https://www.facebook.com/topic/NRA/103798466325715?source=whfrt&position=1007&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,7,7,Sun Apr 29 16:59:51 2018
Politics,National Take Back Initiative,Drugmakers oppose lawmakers’ plans to tax opioids: report,thehill.com,https://www.facebook.com/topic/National-Take-Back-Initiative/107996279221955?source=whfrt&position=1008&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,8,7,Sun Apr 29 16:59:51 2018
Politics,UN Security Council,Rohingya demand justice as UN delegation visits…,aljazeera.com,https://www.facebook.com/topic/UN-Security-Council/107047302663768?source=whfrt&position=1009&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,9,7,Sun Apr 29 16:59:51 2018
Politics,Theresa May,Windrush crisis: 200 MPs tell Theresa May to enshrine promises in…,theguardian.com,https://www.facebook.com/topic/Theresa-May/112007645483263?source=whfrt&position=1010&trqid=6549992344051684725&impressionguid=0AbmgoNzJ3O8wyvSM,10,7,Sun Apr 29 16:59:51 2018
Science and Technology,T-Mobile,"T-Mobile, Sprint say $26 billion deal would give U.S. tech lead over China",msn.com,https://www.facebook.com/topic/T-Mobile/1518904931664235?source=whfrt&position=3001&trqid=6549992348528646949&impressionguid=0Ri7ikLgPahGVzvOH,1,7,Sun Apr 29 17:04:07 2018
Science and Technology,Blue Origin,Video: Blue Origin flies New Shepard rocket for eighth time – Spaceflight Now,spaceflightnow.com,https://www.facebook.com/topic/Blue-Origin/143668822313725?source=whfrt&position=3002&trqid=6549992348528646949&impressionguid=0Ri7ikLgPahGVzvOH,2,7,Sun Apr 29 17:04:07 2018
Science and Technology,Narendra Modi,"PM Modi Announces Swachh Bharat Summer Internship, Prizes For Performers",msn.com,https://www.facebook.com/topic/Narendra-Modi/338636539641148?source=whfrt&position=3003&trqid=6549992348528646949&impressionguid=0Ri7ikLgPahGVzvOH,3,7,Sun Apr 29 17:04:07 2018
Science and Technology,"Hemel Hempstead, England",'Autopilot driver' who sat in passenger seat banned,msn.com,https://www.facebook.com/topic/Hemel-Hempstead-England/106451282725734?source=whfrt&position=3004&trqid=6549992348528646949&impressionguid=0Ri7ikLgPahGVzvOH,4,7,Sun Apr 29 17:04:07 2018
Science and Technology,Great Barrier Reef,Australia Pledges Millions of Dollars in Bid to Rescue Great Barrier Reef,nytimes.com,https://www.facebook.com/topic/Great-Barrier-Reef/110941495593471?source=whfrt&position=3005&trqid=6549992348528646949&impressionguid=0Ri7ikLgPahGVzvOH,5,7,Sun Apr 29 17:04:07 2018
Science and Technology,"Chiang Mai, Thailand",Thai environment protesters in rare rally,bbc.com,https://www.facebook.com/topic/Chiang-Mai-Thailand/108787585811377?source=whfrt&position=3006&trqid=6549992348528646949&impressionguid=0Ri7ikLgPahGVzvOH,6,7,Sun Apr 29 17:04:07 2018
Science and Technology,European Space Agency,Space Photos of the Week: ESA's Gaia Tallies Up Our Milky Way,wired.com,https://www.facebook.com/topic/European-Space-Agency/109704005715603?source=whfrt&position=3007&trqid=6549992348528646949&impressionguid=0Ri7ikLgPahGVzvOH,7,7,Sun Apr 29 17:04:07 2018
Science and Technology,Toronto Stock Exchange,TSX to reopen Monday after 'hardware failure' causes outage Friday,ctvnews.ca,https://www.facebook.com/topic/Toronto-Stock-Exchange/113701108644347?source=whfrt&position=3008&trqid=6549992348528646949&impressionguid=0Ri7ikLgPahGVzvOH,8,7,Sun Apr 29 17:04:07 2018
Sports,Deportivo de La Coruña vs. Barcelona,"Deportivo vs Barcelona, LIVE: All the latest La Liga action",dailymail.co.uk,https://www.facebook.com/topic/Deportivo-de-La-Coru%C3%B1a-vs-Barcelona/104126576290438?source=whfrt&position=4001&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,1,7,Sun Apr 29 17:07:29 2018
Sports,Lewis Hamilton,Lewis Hamilton wins Azerbaijan Grand Prix after Red Bulls crash,bbc.com,https://www.facebook.com/topic/Lewis-Hamilton/819073424890091?source=whfrt&position=4002&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,2,7,Sun Apr 29 17:07:29 2018
Sports,Ellis Short,Sunderland sold by Ellis Short as Chris Coleman is sacked,theguardian.com,https://www.facebook.com/topic/Ellis-Short/139496116078775?source=whfrt&position=4003&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,3,7,Sun Apr 29 17:07:29 2018
Sports,Celtic vs. Rangers,Celtic seal Scottish Premiership title with 5-0 rampage over Rangers,theguardian.com,https://www.facebook.com/topic/Celtic-vs-Rangers/107762779253065?source=whfrt&position=4004&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,4,7,Sun Apr 29 17:07:29 2018
Sports,Rafael Nadal,Rafael Nadal Beats Stefanos Tsitsipas to Win 2018 Barcelona Open Banc Sabadell,bleacherreport.com,https://www.facebook.com/topic/Rafael-Nadal/109329255753217?source=whfrt&position=4005&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,5,7,Sun Apr 29 17:07:29 2018
Sports,Charles Woodson,Charles Woodson tells Reggie McKenzie his son should retire instead of playing for Chiefs,cbssports.com,https://www.facebook.com/topic/Charles-Woodson/109368372414352?source=whfrt&position=4006&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,6,7,Sun Apr 29 17:07:29 2018
Sports,Shaquem Griffin,Shaquem Griffin Becomes First One-Handed Player Selected In NFL Draft,huffingtonpost.com,https://www.facebook.com/topic/Shaquem-Griffin/1412481555441504?source=whfrt&position=4007&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,7,7,Sun Apr 29 17:07:29 2018
Sports,"Nazaré, Portugal",Brazil surfer breaks wave record,bbc.co.uk,https://www.facebook.com/topic/Nazar%C3%A9-Portugal/115752875106274?source=whfrt&position=4008&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,8,7,Sun Apr 29 17:07:29 2018
Sports,"Boerne, Texas","This 0.5K run for underachievers has donuts, coffee and a smoking rest stop",news4sanantonio.com,https://www.facebook.com/topic/Boerne-Texas/109475735738169?source=whfrt&position=4009&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,9,7,Sun Apr 29 17:07:29 2018
Sports,Stephen Curry,Stephen Curry Won't Return from Knee Injury in Game 1 vs. Pelicans,bleacherreport.com,https://www.facebook.com/topic/Stephen-Curry/109924169025475?source=whfrt&position=4010&trqid=6549992348469788014&impressionguid=0mlCB7cKcT5BuT08U,10,7,Sun Apr 29 17:07:29 2018
Entertainment,Willie Nelson,"Happy 85th birthday, Willie Nelson! You're always on our minds",usatoday.com,https://www.facebook.com/topic/Willie-Nelson/107598095936100?source=whfrt&position=5001&trqid=6549992348423322815&impressionguid=0Kcrkfh3bgOxhPr9E,1,7,Sun Apr 29 17:11:40 2018
Entertainment,Katy Perry,Katy Perry and Orlando Bloom meet Pope Francis,sg.style.yahoo.com,https://www.facebook.com/topic/Katy-Perry/107426295953579?source=whfrt&position=5002&trqid=6549992348423322815&impressionguid=0Kcrkfh3bgOxhPr9E,2,7,Sun Apr 29 17:11:40 2018
Entertainment,Étienne Terrus,Art gallery discovers more than half of its paintings are fake,msn.com,https://www.facebook.com/topic/%C3%89tienne-Terrus/103726159665731?source=whfrt&position=5003&trqid=6549992348423322815&impressionguid=0Kcrkfh3bgOxhPr9E,3,7,Sun Apr 29 17:11:40 2018
Entertainment,Rita Ora,Rita Ora Sings 'Lonely Together' in Emotional Tribute to Avicii…,billboard.com,https://www.facebook.com/topic/Rita-Ora/107886405900343?source=whfrt&position=5004&trqid=6549992348423322815&impressionguid=0Kcrkfh3bgOxhPr9E,4,7,Sun Apr 29 17:11:40 2018
Top Trends,Amber Rudd,Amber Rudd resigns as home secretary after Windrush scandal,msn.com,https://www.facebook.com/topic/Amber-Rudd/104059812963303?source=whfrt&position=1&trqid=6550000066389629274&impressionguid=0DO64mapMoNYarBzq,1,8,Sun Apr 29 17:25:39 2018
Top Trends,"Tijuana, Mexico",Migrant Caravan Prepares to Cross Border to Seek Asylum,nbclosangeles.com,https://www.facebook.com/topic/Tijuana-Mexico/111939165490631?source=whfrt&position=2&trqid=6550000066389629274&impressionguid=0DO64mapMoNYarBzq,2,8,Sun Apr 29 17:25:39 2018
Top Trends,T-Mobile,"T-Mobile, Sprint say $26 billion deal would give U.S. tech lead over China",msn.com,https://www.facebook.com/topic/T-Mobile/1518904931664235?source=whfrt&position=3&trqid=6550000066389629274&impressionguid=0DO64mapMoNYarBzq,3,8,Sun Apr 29 17:25:39 2018
Top Trends,Iran Nuclear Deal Framework,"Britain, France and Germany agree on support for Iran nuclear deal",reuters.com,https://www.facebook.com/topic/Iran-Nuclear-Deal-Framework/517308968408349?source=whrt&position=4&trqid=6550000079398334822&impressionguid=0DO64mapMoNYarBzq,4,8,Sun Apr 29 17:25:39 2018
Top Trends,Deportivo de La Coruña vs. Barcelona,"Deportivo vs Barcelona, LIVE: All the latest La Liga action",dailymail.co.uk,https://www.facebook.com/topic/Deportivo-de-La-Coru%C3%B1a-vs-Barcelona/104126576290438?source=whrt&position=5&trqid=6550000079398334822&impressionguid=0DO64mapMoNYarBzq,5,8,Sun Apr 29 17:25:39 2018
Top Trends,"Williams, Arizona","Missing, endangered 4-year-old visiting Arizona found",fox13now.com,https://www.facebook.com/topic/Williams-Arizona/108379769183746?source=whrt&position=6&trqid=6550000079398334822&impressionguid=0DO64mapMoNYarBzq,6,8,Sun Apr 29 17:25:39 2018
Top Trends,"Norridgewock, Maine",Suspect in deputy killing held in maximum security prison,providencejournal.com,https://www.facebook.com/topic/Norridgewock-Maine/109429835749227?source=whrt&position=7&trqid=6550000079398334822&impressionguid=0DO64mapMoNYarBzq,7,8,Sun Apr 29 17:25:39 2018
Top Trends,White House Correspondents' Association,Michelle Wolf Scorches White House Correspondents Dinner,deadline.com,https://www.facebook.com/topic/White-House-Correspondents-Association/1728990370682584?source=whrt&position=8&trqid=6550000079398334822&impressionguid=0DO64mapMoNYarBzq,8,8,Sun Apr 29 17:25:39 2018
Top Trends,Rodrigo Duterte,Duterte to Permanently Ban Sending Workers to Kuwait,bloomberg.com,https://www.facebook.com/topic/Rodrigo-Duterte/103692093003531?source=whrt&position=9&trqid=6550000079398334822&impressionguid=0DO64mapMoNYarBzq,9,8,Sun Apr 29 17:25:39 2018
Top Trends,NRA,Parkland survivor calls out NRA for banning guns at convention,thehill.com,https://www.facebook.com/topic/NRA/103798466325715?source=whrt&position=10&trqid=6550000079398334822&impressionguid=0DO64mapMoNYarBzq,10,8,Sun Apr 29 17:25:39 2018
Politics,Amber Rudd,Amber Rudd resigns as home secretary after Windrush scandal,msn.com,https://www.facebook.com/topic/Amber-Rudd/104059812963303?source=whfrt&position=1001&trqid=6550000075050683329&impressionguid=0MWFLeeKqLPlry99h,1,8,Sun Apr 29 17:29:47 2018
Politics,"Tijuana, Mexico",Migrant Caravan Prepares to Cross Border to Seek Asylum,nbclosangeles.com,https://www.facebook.com/topic/Tijuana-Mexico/111939165490631?source=whfrt&position=1002&trqid=6550000075050683329&impressionguid=0MWFLeeKqLPlry99h,2,8,Sun Apr 29 17:29:47 2018
Politics,Iran Nuclear Deal Framework,"Britain, France and Germany agree on support for Iran nuclear deal",reuters.com,https://www.facebook.com/topic/Iran-Nuclear-Deal-Framework/517308968408349?source=whfrt&position=1003&trqid=6550000075050683329&impressionguid=0MWFLeeKqLPlry99h,3,8,Sun Apr 29 17:29:47 2018
Politics,White House Correspondents' Association,Michelle Wolf Scorches White House Correspondents Dinner,deadline.com,https://www.facebook.com/topic/White-House-Correspondents-Association/1728990370682584?source=whfrt&position=1004&trqid=6550000075050683329&impressionguid=0MWFLeeKqLPlry99h,4,8,Sun Apr 29 17:29:47 2018
Politics,Rodrigo Duterte,Duterte to Permanently Ban Sending Workers to Kuwait,bloomberg.com,https://www.facebook.com/topic/Rodrigo-Duterte/103692093003531?source=whfrt&position=1005&trqid=6550000075050683329&impressionguid=0MWFLeeKqLPlry99h,5,8,Sun Apr 29 17:29:47 2018
Politics,NRA,Parkland survivor calls out NRA for banning guns at convention,thehill.com,https://www.facebook.com/topic/NRA/103798466325715?source=whfrt&position=1006&trqid=6550000075050683329&impressionguid=0MWFLeeKqLPlry99h,6,8,Sun Apr 29 17:29:47 2018
Politics,Alfie Evans Case,Alfie Evans: British toddler at centre of legal battle dies,aljazeera.com,https://www.facebook.com/topic/Alfie-Evans-Case/105653082800923?source=whfrt&position=1007&trqid=6550000075050683329&impressionguid=0MWFLeeKqLPlry99h,7,8,Sun Apr 29 17:29:47 2018
