type,title,description,source,trendlink,rank,scrapeid,timestamp
Science and Technology,Facebook,Facebook undergoes a huge executive reshuffle,social.techcrunch.com,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=3003&trqid=6553374356253746582&impressionguid=0PubpPjP1tSI3Uoew,3,3,2018-05-08T19:39:42.497676
Science and Technology,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whfrt&position=3004&trqid=6553374356253746582&impressionguid=0PubpPjP1tSI3Uoew,4,3,2018-05-08T19:39:42.497676
Science and Technology,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=3005&trqid=6553374356253746582&impressionguid=0PubpPjP1tSI3Uoew,5,3,2018-05-08T19:39:42.497676
Science and Technology,Google Lens,Google Lens gets integrated into the camera app,cnet.com,https://www.facebook.com/topic/Google-Lens/136016036574138?source=whfrt&position=3006&trqid=6553374356253746582&impressionguid=0PubpPjP1tSI3Uoew,6,3,2018-05-08T19:39:42.497676
Science and Technology,Microsoft,Microsoft Is Integrating Windows 10 with Your Phone,uk.news.yahoo.com,https://www.facebook.com/topic/Microsoft/410090409075523?source=whfrt&position=3007&trqid=6553374356253746582&impressionguid=0PubpPjP1tSI3Uoew,7,3,2018-05-08T19:39:42.497676
Science and Technology,Cyberwarfare by Russia,"Report: Russians Posed as ISIS Hackers, Threatened U.S. Military Wives",thedailybeast.com,https://www.facebook.com/topic/Cyberwarfare-by-Russia/111818422168340?source=whfrt&position=3008&trqid=6553374356253746582&impressionguid=0PubpPjP1tSI3Uoew,8,3,2018-05-08T19:39:42.497676
Science and Technology,Ireland,Facebook Bans Foreign Advertisers for Ireland Abortion Referendum,nytimes.com,https://www.facebook.com/topic/Ireland/1454186178172239?source=whfrt&position=3009&trqid=6553374356253746582&impressionguid=0PubpPjP1tSI3Uoew,9,3,2018-05-08T19:39:42.497676
Science and Technology,Gboard,Google adds Morse code input to Gboard,social.techcrunch.com,https://www.facebook.com/topic/Gboard/1634821950167456?source=whfrt&position=3010&trqid=6553374356253746582&impressionguid=0PubpPjP1tSI3Uoew,10,3,2018-05-08T19:39:42.497676
Sports,Ohio State Buckeyes Football,"Ohio State QB Joe Burrow announces transfer: Three things to know, possible destinations",cbssports.com,https://www.facebook.com/topic/Ohio-State-Buckeyes-Football/105544726146813?source=whfrt&position=4001&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,1,3,2018-05-08T19:39:46.764883
Sports,New York Yankees vs. Boston Red Sox,The Yankees-Red Sox rivalry is back: The Red Sox perspective,sbnation.com,https://www.facebook.com/topic/New-York-Yankees-vs-Boston-Red-Sox/113224035357723?source=whfrt&position=4002&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,2,3,2018-05-08T19:39:46.764883
Sports,Matt Harvey,MLB Trade: Mets ship Matt Harvey to Reds in exchange for Devin Mesoraco,cbssports.com,https://www.facebook.com/topic/Matt-Harvey/169890506388904?source=whfrt&position=4003&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,3,3,2018-05-08T19:39:46.764883
Sports,Dana White,Dana White: UFC Working on Georges St-Pierre vs. Nate Diaz Fight,bleacherreport.com,https://www.facebook.com/topic/Dana-White/107711482584963?source=whfrt&position=4004&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,4,3,2018-05-08T19:39:46.764883
Sports,Roberto Osuna,Blue Jays closer Roberto Osuna charged with assault by Toronto police,msn.com,https://www.facebook.com/topic/Roberto-Osuna/112394542107177?source=whfrt&position=4005&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,5,3,2018-05-08T19:39:46.764883
Sports,Mark Ingram Jr.,"Mark Ingram suspended, Saints leading rusher out first four games of 2018 season",cbssports.com,https://www.facebook.com/topic/Mark-Ingram-Jr/220383794673142?source=whfrt&position=4006&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,6,3,2018-05-08T19:39:46.764883
Sports,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=4007&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,7,3,2018-05-08T19:39:46.764883
Sports,Toronto Raptors vs. Cleveland Cavaliers,"2018 NBA Playoffs: Raptors vs. Cavaliers live scores, Game 4 updates, highlights, schedule and analysis",cbssports.com,https://www.facebook.com/topic/Toronto-Raptors-vs-Cleveland-Cavaliers/113209985359330?source=whfrt&position=4008&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,8,3,2018-05-08T19:39:46.764883
Sports,Johnny Manziel,Johnny Manziel Hospitalized After Reaction to Medication,bleacherreport.com,https://www.facebook.com/topic/Johnny-Manziel/109430072417331?source=whfrt&position=4009&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,9,3,2018-05-08T19:39:46.764883
Sports,Kurt Warner,Warner talked to NFL coach about playing in 2018,msn.com,https://www.facebook.com/topic/Kurt-Warner/104116819624590?source=whfrt&position=4010&trqid=6553374356147470693&impressionguid=0L47RDkN7xHfkGao1,10,3,2018-05-08T19:39:46.764883
Entertainment,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whfrt&position=5001&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,1,3,2018-05-08T19:39:50.665233
Entertainment,Clayne Crawford,'Lethal Weapon' Star Clayne Crawford Out as Producers Scramble to Recast,msn.com,https://www.facebook.com/topic/Clayne-Crawford/103077369731888?source=whfrt&position=5002&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,2,3,2018-05-08T19:39:50.665233
Entertainment,Fortnite,How Fortnite’s Avengers Infinity Gauntlet Mode Works,gamerant.com,https://www.facebook.com/topic/Fortnite/353688017990996?source=whfrt&position=5003&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,3,3,2018-05-08T19:39:50.665233
Entertainment,Cate Blanchett,Blanchett hopes for Cannes equality,bbc.com,https://www.facebook.com/topic/Cate-Blanchett/1415797305301487?source=whfrt&position=5004&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,4,3,2018-05-08T19:39:50.665233
Entertainment,Donald Glover,How Childish Gambino’s ‘This Is America’ Indicts and…,thedailybeast.com,https://www.facebook.com/topic/Donald-Glover/1829392170627205?source=whfrt&position=5005&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,5,3,2018-05-08T19:39:50.665233
Entertainment,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=5006&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,6,3,2018-05-08T19:39:50.665233
Entertainment,Nicki Minaj,Nicki Minaj Announces New Album 'Queen',rollingstone.com,https://www.facebook.com/topic/Nicki-Minaj/1719008861681751?source=whfrt&position=5007&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,7,3,2018-05-08T19:39:50.665233
Entertainment,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=5008&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,8,3,2018-05-08T19:39:50.665233
Entertainment,Mamma Mia! Here We Go Again,Watch the Final Trailer For 'Mamma Mia! Here We Go Again',billboard.com,https://www.facebook.com/topic/Mamma-Mia-Here-We-Go-Again/112473052098577?source=whfrt&position=5009&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,9,3,2018-05-08T19:39:50.665233
Entertainment,MoviePass,MoviePass owner says he’s ‘not worried’ about dwindling cash,nypost.com,https://www.facebook.com/topic/MoviePass/105639186137162?source=whfrt&position=5010&trqid=6553374356164800505&impressionguid=0oX2UzPpJ4ElMM20S,10,3,2018-05-08T19:39:50.665233
Top Trends,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=1&trqid=6553376911875993249&impressionguid=0TizV1Dv035PdMDHC,1,4,2018-05-08T19:49:34.642916
Top Trends,Michael Cohen,Mueller's team questions Russian oligarch about payments to Cohen,cnn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=2&trqid=6553376911875993249&impressionguid=0TizV1Dv035PdMDHC,2,4,2018-05-08T19:49:34.642916
Top Trends,Greg Pence,Pence’s brother wins House GOP primary in Indiana,thehill.com,https://www.facebook.com/topic/Greg-Pence/113945188616109?source=whfrt&position=3&trqid=6553376911875993249&impressionguid=0TizV1Dv035PdMDHC,3,4,2018-05-08T19:49:34.642916
Top Trends,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whrt&position=4&trqid=6553376929038599094&impressionguid=0TizV1Dv035PdMDHC,4,4,2018-05-08T19:49:34.642916
Top Trends,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whrt&position=5&trqid=6553376929038599094&impressionguid=0TizV1Dv035PdMDHC,5,4,2018-05-08T19:49:34.642916
Top Trends,"Sykesville, Maryland",Video shows deputy fatally shooting groundhog in Maryland,12newsnow.com,https://www.facebook.com/topic/Sykesville-Maryland/113068225373321?source=whrt&position=6&trqid=6553376929038599094&impressionguid=0TizV1Dv035PdMDHC,6,4,2018-05-08T19:49:34.642916
Top Trends,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whrt&position=7&trqid=6553376929038599094&impressionguid=0TizV1Dv035PdMDHC,7,4,2018-05-08T19:49:34.642916
Top Trends,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whrt&position=8&trqid=6553376929038599094&impressionguid=0TizV1Dv035PdMDHC,8,4,2018-05-08T19:49:34.642916
Top Trends,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whrt&position=9&trqid=6553376929038599094&impressionguid=0TizV1Dv035PdMDHC,9,4,2018-05-08T19:49:34.642916
Top Trends,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whrt&position=10&trqid=6553376929038599094&impressionguid=0TizV1Dv035PdMDHC,10,4,2018-05-08T19:49:34.642916
Politics,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=1001&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,1,4,2018-05-08T19:49:38.565103
Politics,Michael Cohen,Mueller's team questions Russian oligarch about payments to Cohen,cnn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1002&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,2,4,2018-05-08T19:49:38.565103
Politics,Greg Pence,Pence’s brother wins House GOP primary in Indiana,thehill.com,https://www.facebook.com/topic/Greg-Pence/113945188616109?source=whfrt&position=1003&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,3,4,2018-05-08T19:49:38.565103
Politics,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=1004&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,4,4,2018-05-08T19:49:38.565103
Politics,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whfrt&position=1005&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,5,4,2018-05-08T19:49:38.565103
Politics,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whfrt&position=1006&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,6,4,2018-05-08T19:49:38.565103
Politics,Seattle City Council,Stakes high as Seattle considers business tax for homeless,theprovince.com,https://www.facebook.com/topic/Seattle-City-Council/1771549883083604?source=whfrt&position=1007&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,7,4,2018-05-08T19:49:38.565103
Politics,Oliver North,Retired Marine Lt. Col. Oliver North is named president of the NRA,stripes.com,https://www.facebook.com/topic/Oliver-North/103722076332497?source=whfrt&position=1008&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,8,4,2018-05-08T19:49:38.565103
Politics,Nikol Pashinyan,Armenia: Nikol Pashinyan elected as new prime minister,aljazeera.com,https://www.facebook.com/topic/Nikol-Pashinyan/112145495468070?source=whfrt&position=1009&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,9,4,2018-05-08T19:49:38.565103
Politics,Scott Pruitt,White House aides telling Trump to fire Pruitt: report,thehill.com,https://www.facebook.com/topic/Scott-Pruitt/137241299688053?source=whfrt&position=1010&trqid=6553376924709105422&impressionguid=0g2wjkNCn189b0F7O,10,4,2018-05-08T19:49:38.565103
Science and Technology,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whfrt&position=3001&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,1,4,2018-05-08T19:49:42.657488
Science and Technology,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whfrt&position=3002&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,2,4,2018-05-08T19:49:42.657488
Science and Technology,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whfrt&position=3003&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,3,4,2018-05-08T19:49:42.657488
Science and Technology,Facebook,Facebook undergoes a huge executive reshuffle,social.techcrunch.com,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=3004&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,4,4,2018-05-08T19:49:42.657488
Science and Technology,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=3005&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,5,4,2018-05-08T19:49:42.657488
Science and Technology,Google Lens,Google Lens gets integrated into the camera app,cnet.com,https://www.facebook.com/topic/Google-Lens/136016036574138?source=whfrt&position=3006&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,6,4,2018-05-08T19:49:42.657488
Science and Technology,Microsoft,Microsoft Is Integrating Windows 10 with Your Phone,uk.news.yahoo.com,https://www.facebook.com/topic/Microsoft/410090409075523?source=whfrt&position=3007&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,7,4,2018-05-08T19:49:42.657488
Science and Technology,Cyberwarfare by Russia,"Report: Russians Posed as ISIS Hackers, Threatened U.S. Military Wives",thedailybeast.com,https://www.facebook.com/topic/Cyberwarfare-by-Russia/111818422168340?source=whfrt&position=3008&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,8,4,2018-05-08T19:49:42.657488
Science and Technology,Ireland,Facebook Introduces Tools to Curb Foreign Meddling in Irish Abortion Vote,nytimes.com,https://www.facebook.com/topic/Ireland/1454186178172239?source=whfrt&position=3009&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,9,4,2018-05-08T19:49:42.657488
Science and Technology,Gboard,Google adds Morse code input to Gboard,social.techcrunch.com,https://www.facebook.com/topic/Gboard/1634821950167456?source=whfrt&position=3010&trqid=6553376928995333478&impressionguid=0fauhQtEqoct5zE1m,10,4,2018-05-08T19:49:42.657488
Sports,Ohio State Buckeyes Football,"Ohio State QB Joe Burrow announces transfer: Three things to know, possible destinations",cbssports.com,https://www.facebook.com/topic/Ohio-State-Buckeyes-Football/105544726146813?source=whfrt&position=4001&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,1,4,2018-05-08T19:49:46.458857
Sports,New York Yankees vs. Boston Red Sox,The Yankees-Red Sox rivalry is back: The Red Sox perspective,sbnation.com,https://www.facebook.com/topic/New-York-Yankees-vs-Boston-Red-Sox/113224035357723?source=whfrt&position=4002&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,2,4,2018-05-08T19:49:46.458857
Sports,Matt Harvey,MLB Trade: Mets ship Matt Harvey to Reds in exchange for Devin Mesoraco,cbssports.com,https://www.facebook.com/topic/Matt-Harvey/169890506388904?source=whfrt&position=4003&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,3,4,2018-05-08T19:49:46.458857
Sports,Dana White,Dana White: UFC Working on Georges St-Pierre vs. Nate Diaz Fight,bleacherreport.com,https://www.facebook.com/topic/Dana-White/107711482584963?source=whfrt&position=4004&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,4,4,2018-05-08T19:49:46.458857
Sports,Roberto Osuna,Blue Jays closer Roberto Osuna charged with assault by Toronto police,msn.com,https://www.facebook.com/topic/Roberto-Osuna/112394542107177?source=whfrt&position=4005&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,5,4,2018-05-08T19:49:46.458857
Sports,Mark Ingram Jr.,"Mark Ingram suspended, Saints leading rusher out first four games of 2018 season",cbssports.com,https://www.facebook.com/topic/Mark-Ingram-Jr/220383794673142?source=whfrt&position=4006&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,6,4,2018-05-08T19:49:46.458857
Sports,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=4007&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,7,4,2018-05-08T19:49:46.458857
Sports,Toronto Raptors vs. Cleveland Cavaliers,"2018 NBA Playoffs: Raptors vs. Cavaliers live scores, Game 4 updates, highlights, schedule and analysis",cbssports.com,https://www.facebook.com/topic/Toronto-Raptors-vs-Cleveland-Cavaliers/113209985359330?source=whfrt&position=4008&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,8,4,2018-05-08T19:49:46.458857
Sports,Johnny Manziel,Johnny Manziel Hospitalized After Reaction to Medication,bleacherreport.com,https://www.facebook.com/topic/Johnny-Manziel/109430072417331?source=whfrt&position=4009&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,9,4,2018-05-08T19:49:46.458857
Sports,Kurt Warner,Warner talked to NFL coach about playing in 2018,msn.com,https://www.facebook.com/topic/Kurt-Warner/104116819624590?source=whfrt&position=4010&trqid=6553376928809544546&impressionguid=0H4DnmtZgb4bnlrOJ,10,4,2018-05-08T19:49:46.458857
Entertainment,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whfrt&position=5001&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,1,4,2018-05-08T19:49:50.411516
Entertainment,Clayne Crawford,'Lethal Weapon' Star Clayne Crawford Out as Producers Scramble to Recast,msn.com,https://www.facebook.com/topic/Clayne-Crawford/103077369731888?source=whfrt&position=5002&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,2,4,2018-05-08T19:49:50.411516
Entertainment,Fortnite,How Fortnite’s Avengers Infinity Gauntlet Mode Works,gamerant.com,https://www.facebook.com/topic/Fortnite/353688017990996?source=whfrt&position=5003&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,3,4,2018-05-08T19:49:50.411516
Entertainment,Cate Blanchett,Blanchett hopes for Cannes equality,bbc.com,https://www.facebook.com/topic/Cate-Blanchett/1415797305301487?source=whfrt&position=5004&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,4,4,2018-05-08T19:49:50.411516
Entertainment,Donald Glover,How Childish Gambino’s ‘This Is America’ Indicts and…,thedailybeast.com,https://www.facebook.com/topic/Donald-Glover/1829392170627205?source=whfrt&position=5005&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,5,4,2018-05-08T19:49:50.411516
Entertainment,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=5006&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,6,4,2018-05-08T19:49:50.411516
Entertainment,Nicki Minaj,Nicki Minaj Announces New Album 'Queen',rollingstone.com,https://www.facebook.com/topic/Nicki-Minaj/1719008861681751?source=whfrt&position=5007&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,7,4,2018-05-08T19:49:50.411516
Entertainment,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=5008&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,8,4,2018-05-08T19:49:50.411516
Entertainment,Mamma Mia! Here We Go Again,Watch the Final Trailer For 'Mamma Mia! Here We Go Again',billboard.com,https://www.facebook.com/topic/Mamma-Mia-Here-We-Go-Again/112473052098577?source=whfrt&position=5009&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,9,4,2018-05-08T19:49:50.411516
Entertainment,MoviePass,MoviePass owner says he’s ‘not worried’ about dwindling cash,nypost.com,https://www.facebook.com/topic/MoviePass/105639186137162?source=whfrt&position=5010&trqid=6553376933231518214&impressionguid=0xuGDgWW0oGEkFpRT,10,4,2018-05-08T19:49:50.411516
Top Trends,Michael Cohen,Mueller's team questions Russian oligarch about payments to Cohen,cnn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1&trqid=6553379488796437167&impressionguid=0yK4XiHBXjkO3EDPi,1,5,2018-05-08T19:59:34.789019
Top Trends,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=2&trqid=6553379488796437167&impressionguid=0yK4XiHBXjkO3EDPi,2,5,2018-05-08T19:59:34.789019
Top Trends,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=3&trqid=6553379488796437167&impressionguid=0yK4XiHBXjkO3EDPi,3,5,2018-05-08T19:59:34.789019
Top Trends,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whrt&position=4&trqid=6553379505780586607&impressionguid=0yK4XiHBXjkO3EDPi,4,5,2018-05-08T19:59:34.789019
Top Trends,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whrt&position=5&trqid=6553379505780586607&impressionguid=0yK4XiHBXjkO3EDPi,5,5,2018-05-08T19:59:34.789019
Top Trends,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whrt&position=6&trqid=6553379505780586607&impressionguid=0yK4XiHBXjkO3EDPi,6,5,2018-05-08T19:59:34.789019
Top Trends,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whrt&position=7&trqid=6553379505780586607&impressionguid=0yK4XiHBXjkO3EDPi,7,5,2018-05-08T19:59:34.789019
Top Trends,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whrt&position=8&trqid=6553379505780586607&impressionguid=0yK4XiHBXjkO3EDPi,8,5,2018-05-08T19:59:34.789019
Top Trends,Walmart,Walmart Limits Opioid Prescriptions In Bid To Curb Epidemic,huffingtonpost.com,https://www.facebook.com/topic/Walmart/106242219413347?source=whrt&position=9&trqid=6553379505780586607&impressionguid=0yK4XiHBXjkO3EDPi,9,5,2018-05-08T19:59:34.789019
Top Trends,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whrt&position=10&trqid=6553379505780586607&impressionguid=0yK4XiHBXjkO3EDPi,10,5,2018-05-08T19:59:34.789019
Politics,Michael Cohen,Mueller's team questions Russian oligarch about payments to Cohen,cnn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1001&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,1,5,2018-05-08T19:59:38.833488
Politics,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=1002&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,2,5,2018-05-08T19:59:38.833488
Politics,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=1003&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,3,5,2018-05-08T19:59:38.833488
Politics,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whfrt&position=1004&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,4,5,2018-05-08T19:59:38.833488
Politics,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whfrt&position=1005&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,5,5,2018-05-08T19:59:38.833488
Politics,Seattle City Council,Stakes high as Seattle considers business tax for homeless,theprovince.com,https://www.facebook.com/topic/Seattle-City-Council/1771549883083604?source=whfrt&position=1006&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,6,5,2018-05-08T19:59:38.833488
Politics,Oliver North,Retired Marine Lt. Col. Oliver North is named president of the NRA,stripes.com,https://www.facebook.com/topic/Oliver-North/103722076332497?source=whfrt&position=1007&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,7,5,2018-05-08T19:59:38.833488
Politics,Nikol Pashinyan,Armenia: Nikol Pashinyan elected as new prime minister,aljazeera.com,https://www.facebook.com/topic/Nikol-Pashinyan/112145495468070?source=whfrt&position=1008&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,8,5,2018-05-08T19:59:38.833488
Politics,Scott Pruitt,White House aides telling Trump to fire Pruitt: report,thehill.com,https://www.facebook.com/topic/Scott-Pruitt/137241299688053?source=whfrt&position=1009&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,9,5,2018-05-08T19:59:38.833488
Politics,Patrick J. Conroy,Father Patrick Conroy sworn back in as House chaplain,msn.com,https://www.facebook.com/topic/Patrick-J-Conroy/124652437579549?source=whfrt&position=1010&trqid=6553379505800295525&impressionguid=0VkHni6t8KMPTa6vu,10,5,2018-05-08T19:59:38.833488
