type,title,description,source,trendlink,rank,scrapeid,timestamp
Top Trends,"Damascus, Syria",Israel Launches Air Strike On Syrian Army Position Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whfrt&position=1&trqid=6553329370600599229&impressionguid=01u6I6Cilw8W9nMnJ,1,0,2018-05-08T16:45:06.187422
Top Trends,Facebook,Facebook undergoes a huge executive reshuffle,social.techcrunch.com,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=2&trqid=6553329370600599229&impressionguid=01u6I6Cilw8W9nMnJ,2,0,2018-05-08T16:45:06.187422
Top Trends,David Goodall,World's oldest scientist who 'regrets living to 104' arrives in…,in.news.yahoo.com,https://www.facebook.com/topic/David-Goodall/108213769200646?source=whfrt&position=3&trqid=6553329370600599229&impressionguid=01u6I6Cilw8W9nMnJ,3,0,2018-05-08T16:45:06.187422
Top Trends,Chrome OS,Chrome OS is getting full-fledged Linux apps,theverge.com,https://www.facebook.com/topic/Chrome-OS/149107971911784?source=whrt&position=4&trqid=6553329387653608504&impressionguid=01u6I6Cilw8W9nMnJ,4,0,2018-05-08T16:45:06.187422
Top Trends,Dish Network,"Did a Dish Network telemarketer call you? You could get $1,200 from…",usatoday.com,https://www.facebook.com/topic/Dish-Network/137679492922549?source=whrt&position=5&trqid=6553329387653608504&impressionguid=01u6I6Cilw8W9nMnJ,5,0,2018-05-08T16:45:06.187422
Top Trends,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whrt&position=6&trqid=6553329387653608504&impressionguid=01u6I6Cilw8W9nMnJ,6,0,2018-05-08T16:45:06.187422
Top Trends,"Macomb Township, Michigan",Police search for as many as 7 long-missing girls believed…,cbsnews.com,https://www.facebook.com/topic/Macomb-Township-Michigan/112501528762759?source=whrt&position=7&trqid=6553329387653608504&impressionguid=01u6I6Cilw8W9nMnJ,7,0,2018-05-08T16:45:06.187422
Top Trends,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whrt&position=8&trqid=6553329387653608504&impressionguid=01u6I6Cilw8W9nMnJ,8,0,2018-05-08T16:45:06.187422
Top Trends,Walmart,Walmart Limits Opioid Prescriptions In Bid To Curb Epidemic,huffingtonpost.com,https://www.facebook.com/topic/Walmart/106242219413347?source=whrt&position=9&trqid=6553329387653608504&impressionguid=01u6I6Cilw8W9nMnJ,9,0,2018-05-08T16:45:06.187422
Top Trends,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whrt&position=10&trqid=6553329387653608504&impressionguid=01u6I6Cilw8W9nMnJ,10,0,2018-05-08T16:45:06.187422
Politics,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whfrt&position=1001&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,1,0,2018-05-08T16:45:09.733585
Politics,Nikol Pashinyan,Armenia: Nikol Pashinyan elected as new prime minister,aljazeera.com,https://www.facebook.com/topic/Nikol-Pashinyan/112145495468070?source=whfrt&position=1002&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,2,0,2018-05-08T16:45:09.733585
Politics,Oliver North,Retired Marine Lt. Col. Oliver North is named president of the NRA,stripes.com,https://www.facebook.com/topic/Oliver-North/103722076332497?source=whfrt&position=1003&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,3,0,2018-05-08T16:45:09.733585
Politics,Eric Schneiderman,Manhattan DA reportedly opens up investigation into…,foxnews.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=1004&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,4,0,2018-05-08T16:45:09.733585
Politics,Cyberwarfare by Russia,"Report: Russians Posed as ISIS Hackers, Threatened U.S.…",thedailybeast.com,https://www.facebook.com/topic/Cyberwarfare-by-Russia/111818422168340?source=whfrt&position=1005&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,5,0,2018-05-08T16:45:09.733585
Politics,Scott Pruitt,White House aides telling Trump to fire Pruitt: report,thehill.com,https://www.facebook.com/topic/Scott-Pruitt/137241299688053?source=whfrt&position=1006&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,6,0,2018-05-08T16:45:09.733585
Politics,Doug Ford Jr.,Doug Ford campaign confirms actors were hired to play the part of PC…,msn.com,https://www.facebook.com/topic/Doug-Ford-Jr/105607439473127?source=whfrt&position=1007&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,7,0,2018-05-08T16:45:09.733585
Politics,Patrick J. Conroy,Father Patrick Conroy sworn back in as House chaplain,msn.com,https://www.facebook.com/topic/Patrick-J-Conroy/124652437579549?source=whfrt&position=1008&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,8,0,2018-05-08T16:45:09.733585
Politics,Ireland,Facebook Bans Foreign Advertisers for Ireland Abortion Referendum,nytimes.com,https://www.facebook.com/topic/Ireland/1454186178172239?source=whfrt&position=1009&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,9,0,2018-05-08T16:45:09.733585
Politics,Shinzō Abe,Japanese officials offended after Shinzo Abe served dessert in shoe…,foxnews.com,https://www.facebook.com/topic/Shinz%C5%8D-Abe/106797152691886?source=whfrt&position=1010&trqid=6553329387564974820&impressionguid=0BZlFe4upKZb3qPJK,10,0,2018-05-08T16:45:09.733585
Science and Technology,Facebook,Facebook undergoes a huge executive reshuffle,social.techcrunch.com,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=3001&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,1,0,2018-05-08T16:45:13.323515
Science and Technology,David Goodall,World's oldest scientist who 'regrets living to 104' arrives in…,in.news.yahoo.com,https://www.facebook.com/topic/David-Goodall/108213769200646?source=whfrt&position=3002&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,2,0,2018-05-08T16:45:13.323515
Science and Technology,Chrome OS,Chrome OS is getting full-fledged Linux apps,theverge.com,https://www.facebook.com/topic/Chrome-OS/149107971911784?source=whfrt&position=3003&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,3,0,2018-05-08T16:45:13.323515
Science and Technology,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whfrt&position=3004&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,4,0,2018-05-08T16:45:13.323515
Science and Technology,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whfrt&position=3005&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,5,0,2018-05-08T16:45:13.323515
Science and Technology,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whfrt&position=3006&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,6,0,2018-05-08T16:45:13.323515
Science and Technology,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=3007&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,7,0,2018-05-08T16:45:13.323515
Science and Technology,Grimes,Grimes is dating Elon Musk,consequenceofsound.net,https://www.facebook.com/topic/Grimes/103729329665505?source=whfrt&position=3008&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,8,0,2018-05-08T16:45:13.323515
Science and Technology,Microsoft,Microsoft Is Integrating Windows 10 with Your Phone,uk.news.yahoo.com,https://www.facebook.com/topic/Microsoft/410090409075523?source=whfrt&position=3009&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,9,0,2018-05-08T16:45:13.323515
Science and Technology,Google Lens,Google Lens gets integrated into the camera app,cnet.com,https://www.facebook.com/topic/Google-Lens/136016036574138?source=whfrt&position=3010&trqid=6553329392094245281&impressionguid=0UQB9zizoYXArmhUb,10,0,2018-05-08T16:45:13.323515
Sports,Roberto Osuna,Blue Jays closer Roberto Osuna charged with assault by Toronto police,msn.com,https://www.facebook.com/topic/Roberto-Osuna/112394542107177?source=whfrt&position=4001&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,1,0,2018-05-08T16:45:16.808721
Sports,New York Yankees vs. Boston Red Sox,The Yankees-Red Sox rivalry is back: The Red Sox perspective,sbnation.com,https://www.facebook.com/topic/New-York-Yankees-vs-Boston-Red-Sox/113224035357723?source=whfrt&position=4002&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,2,0,2018-05-08T16:45:16.808721
Sports,Mark Ingram Jr.,"Mark Ingram suspended, Saints leading rusher out first four…",cbssports.com,https://www.facebook.com/topic/Mark-Ingram-Jr/220383794673142?source=whfrt&position=4003&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,3,0,2018-05-08T16:45:16.808721
Sports,Toronto Raptors vs. Cleveland Cavaliers,"2018 NBA Playoffs: Raptors vs. Cavaliers live scores, Game 4…",cbssports.com,https://www.facebook.com/topic/Toronto-Raptors-vs-Cleveland-Cavaliers/113209985359330?source=whfrt&position=4004&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,4,0,2018-05-08T16:45:16.808721
Sports,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=4005&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,5,0,2018-05-08T16:45:16.808721
Sports,Dana White,Dana White: UFC Working on Georges St-Pierre vs. Nate Diaz…,bleacherreport.com,https://www.facebook.com/topic/Dana-White/107711482584963?source=whfrt&position=4006&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,6,0,2018-05-08T16:45:16.808721
Sports,Kurt Warner,Warner talked to NFL coach about playing in 2018,msn.com,https://www.facebook.com/topic/Kurt-Warner/104116819624590?source=whfrt&position=4007&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,7,0,2018-05-08T16:45:16.808721
Sports,Johnny Manziel,Johnny Manziel Hospitalized After Reaction to Medication,bleacherreport.com,https://www.facebook.com/topic/Johnny-Manziel/109430072417331?source=whfrt&position=4008&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,8,0,2018-05-08T16:45:16.808721
Sports,Charlotte Hornets,James Borrego Reportedly Finalizing Contract to Become…,bleacherreport.com,https://www.facebook.com/topic/Charlotte-Hornets/1497493953801988?source=whfrt&position=4009&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,9,0,2018-05-08T16:45:16.808721
Sports,Ohio State Buckeyes Football,Ohio State QB Joe Burrow announces transfer: Three things to…,cbssports.com,https://www.facebook.com/topic/Ohio-State-Buckeyes-Football/105544726146813?source=whfrt&position=4010&trqid=6553329391832728864&impressionguid=0LsS4jg8mdhWmOpXz,10,0,2018-05-08T16:45:16.808721
Entertainment,Fortnite,How Fortnite’s Avengers Infinity Gauntlet Mode Works,gamerant.com,https://www.facebook.com/topic/Fortnite/353688017990996?source=whfrt&position=5001&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,1,0,2018-05-08T16:45:20.480313
Entertainment,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=5002&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,2,0,2018-05-08T16:45:20.480313
Entertainment,Cate Blanchett,Blanchett hopes for Cannes equality,bbc.com,https://www.facebook.com/topic/Cate-Blanchett/1415797305301487?source=whfrt&position=5003&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,3,0,2018-05-08T16:45:20.480313
Entertainment,Grimes,Grimes is dating Elon Musk,consequenceofsound.net,https://www.facebook.com/topic/Grimes/103729329665505?source=whfrt&position=5004&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,4,0,2018-05-08T16:45:20.480313
Entertainment,Donald Glover,How Childish Gambino’s ‘This Is America’ Indicts and…,thedailybeast.com,https://www.facebook.com/topic/Donald-Glover/1829392170627205?source=whfrt&position=5005&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,5,0,2018-05-08T16:45:20.480313
Entertainment,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for…,hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whfrt&position=5006&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,6,0,2018-05-08T16:45:20.480313
Entertainment,Clayne Crawford,'Lethal Weapon' Star Clayne Crawford Out as Producers Scramble to Recast,msn.com,https://www.facebook.com/topic/Clayne-Crawford/103077369731888?source=whfrt&position=5007&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,7,0,2018-05-08T16:45:20.480313
Entertainment,Nicki Minaj,Nicki Minaj Announces New Album 'Queen',rollingstone.com,https://www.facebook.com/topic/Nicki-Minaj/1719008861681751?source=whfrt&position=5008&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,8,0,2018-05-08T16:45:20.480313
Entertainment,Kylie Jenner and Travis Scott,Met Gala 2018: Kylie Jenner makes first red carpet appearance since…,yahoo.com,https://www.facebook.com/topic/Kylie-Jenner-and-Travis-Scott/133014886775647?source=whfrt&position=5009&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,9,0,2018-05-08T16:45:20.480313
Entertainment,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=5010&trqid=6553329392007954308&impressionguid=0xgbm0hhQI7U8ijk2,10,0,2018-05-08T16:45:20.480313
Top Trends,"Damascus, Syria",Israel Launches Air Strike On Syrian Army Position Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whfrt&position=1&trqid=6553331947465017449&impressionguid=0aGmd9K4HAJFOMTZE,1,1,2018-05-08T16:55:05.266060
Top Trends,Consumer Financial Protection Bureau,"House votes to repeal auto-loan guidance, setting new precedent",thehill.com,https://www.facebook.com/topic/Consumer-Financial-Protection-Bureau/268136523203720?source=whfrt&position=2&trqid=6553331947465017449&impressionguid=0aGmd9K4HAJFOMTZE,2,1,2018-05-08T16:55:05.266060
Top Trends,Facebook,Facebook undergoes a huge executive reshuffle,social.techcrunch.com,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=3&trqid=6553331947465017449&impressionguid=0aGmd9K4HAJFOMTZE,3,1,2018-05-08T16:55:05.266060
Top Trends,David Goodall,World's oldest scientist who 'regrets living to 104' arrives in…,in.news.yahoo.com,https://www.facebook.com/topic/David-Goodall/108213769200646?source=whrt&position=4&trqid=6553331960462978288&impressionguid=0aGmd9K4HAJFOMTZE,4,1,2018-05-08T16:55:05.266060
Top Trends,Chrome OS,Chrome OS is getting full-fledged Linux apps,theverge.com,https://www.facebook.com/topic/Chrome-OS/149107971911784?source=whrt&position=5&trqid=6553331960462978288&impressionguid=0aGmd9K4HAJFOMTZE,5,1,2018-05-08T16:55:05.266060
Top Trends,Dish Network,"Did a Dish Network telemarketer call you? You could get $1,200 from…",usatoday.com,https://www.facebook.com/topic/Dish-Network/137679492922549?source=whrt&position=6&trqid=6553331960462978288&impressionguid=0aGmd9K4HAJFOMTZE,6,1,2018-05-08T16:55:05.266060
Top Trends,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whrt&position=7&trqid=6553331960462978288&impressionguid=0aGmd9K4HAJFOMTZE,7,1,2018-05-08T16:55:05.266060
Top Trends,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whrt&position=8&trqid=6553331960462978288&impressionguid=0aGmd9K4HAJFOMTZE,8,1,2018-05-08T16:55:05.266060
Top Trends,Walmart,Walmart Limits Opioid Prescriptions In Bid To Curb Epidemic,huffingtonpost.com,https://www.facebook.com/topic/Walmart/106242219413347?source=whrt&position=9&trqid=6553331960462978288&impressionguid=0aGmd9K4HAJFOMTZE,9,1,2018-05-08T16:55:05.266060
Top Trends,"Macomb Township, Michigan",Police search for as many as 7 long-missing girls believed…,cbsnews.com,https://www.facebook.com/topic/Macomb-Township-Michigan/112501528762759?source=whrt&position=10&trqid=6553331960462978288&impressionguid=0aGmd9K4HAJFOMTZE,10,1,2018-05-08T16:55:05.266060
Politics,"Damascus, Syria",Israel Launches Air Strike On Syrian Army Position Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whfrt&position=1001&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,1,1,2018-05-08T16:55:08.739996
Politics,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whfrt&position=1002&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,2,1,2018-05-08T16:55:08.739996
Politics,Nikol Pashinyan,Armenia: Nikol Pashinyan elected as new prime minister,aljazeera.com,https://www.facebook.com/topic/Nikol-Pashinyan/112145495468070?source=whfrt&position=1003&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,3,1,2018-05-08T16:55:08.739996
Politics,Oliver North,Retired Marine Lt. Col. Oliver North is named president of the NRA,stripes.com,https://www.facebook.com/topic/Oliver-North/103722076332497?source=whfrt&position=1004&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,4,1,2018-05-08T16:55:08.739996
Politics,Eric Schneiderman,Manhattan DA reportedly opens up investigation into…,foxnews.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=1005&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,5,1,2018-05-08T16:55:08.739996
Politics,Cyberwarfare by Russia,"Report: Russians Posed as ISIS Hackers, Threatened U.S.…",thedailybeast.com,https://www.facebook.com/topic/Cyberwarfare-by-Russia/111818422168340?source=whfrt&position=1006&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,6,1,2018-05-08T16:55:08.739996
Politics,Scott Pruitt,White House aides telling Trump to fire Pruitt: report,thehill.com,https://www.facebook.com/topic/Scott-Pruitt/137241299688053?source=whfrt&position=1007&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,7,1,2018-05-08T16:55:08.739996
Politics,Doug Ford Jr.,Doug Ford campaign confirms actors were hired to play the part of PC…,msn.com,https://www.facebook.com/topic/Doug-Ford-Jr/105607439473127?source=whfrt&position=1008&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,8,1,2018-05-08T16:55:08.739996
Politics,Patrick J. Conroy,Father Patrick Conroy sworn back in as House chaplain,msn.com,https://www.facebook.com/topic/Patrick-J-Conroy/124652437579549?source=whfrt&position=1009&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,9,1,2018-05-08T16:55:08.739996
Politics,Ireland,Facebook Bans Foreign Advertisers for Ireland Abortion Referendum,nytimes.com,https://www.facebook.com/topic/Ireland/1454186178172239?source=whfrt&position=1010&trqid=6553331960480585999&impressionguid=0o5OrqEUTdajG19fz,10,1,2018-05-08T16:55:08.739996
Science and Technology,Facebook,Facebook undergoes a huge executive reshuffle,social.techcrunch.com,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=3001&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,1,1,2018-05-08T16:55:12.362655
Science and Technology,David Goodall,World's oldest scientist who 'regrets living to 104' arrives in…,in.news.yahoo.com,https://www.facebook.com/topic/David-Goodall/108213769200646?source=whfrt&position=3002&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,2,1,2018-05-08T16:55:12.362655
Science and Technology,Chrome OS,Chrome OS is getting full-fledged Linux apps,theverge.com,https://www.facebook.com/topic/Chrome-OS/149107971911784?source=whfrt&position=3003&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,3,1,2018-05-08T16:55:12.362655
Science and Technology,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whfrt&position=3004&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,4,1,2018-05-08T16:55:12.362655
Science and Technology,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whfrt&position=3005&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,5,1,2018-05-08T16:55:12.362655
Science and Technology,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whfrt&position=3006&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,6,1,2018-05-08T16:55:12.362655
Science and Technology,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=3007&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,7,1,2018-05-08T16:55:12.362655
Science and Technology,Grimes,Grimes is dating Elon Musk,consequenceofsound.net,https://www.facebook.com/topic/Grimes/103729329665505?source=whfrt&position=3008&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,8,1,2018-05-08T16:55:12.362655
Science and Technology,Microsoft,Microsoft Is Integrating Windows 10 with Your Phone,uk.news.yahoo.com,https://www.facebook.com/topic/Microsoft/410090409075523?source=whfrt&position=3009&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,9,1,2018-05-08T16:55:12.362655
Science and Technology,Google Lens,Google Lens gets integrated into the camera app,cnet.com,https://www.facebook.com/topic/Google-Lens/136016036574138?source=whfrt&position=3010&trqid=6553331964612066148&impressionguid=0saShB12yI1YbC3J6,10,1,2018-05-08T16:55:12.362655
Sports,New York Yankees vs. Boston Red Sox,The Yankees-Red Sox rivalry is back: The Red Sox perspective,sbnation.com,https://www.facebook.com/topic/New-York-Yankees-vs-Boston-Red-Sox/113224035357723?source=whfrt&position=4001&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,1,1,2018-05-08T16:55:16.009787
Sports,Roberto Osuna,Blue Jays closer Roberto Osuna charged with assault by Toronto police,msn.com,https://www.facebook.com/topic/Roberto-Osuna/112394542107177?source=whfrt&position=4002&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,2,1,2018-05-08T16:55:16.009787
Sports,Toronto Raptors vs. Cleveland Cavaliers,"2018 NBA Playoffs: Raptors vs. Cavaliers live scores, Game 4…",cbssports.com,https://www.facebook.com/topic/Toronto-Raptors-vs-Cleveland-Cavaliers/113209985359330?source=whfrt&position=4003&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,3,1,2018-05-08T16:55:16.009787
Sports,Mark Ingram Jr.,"Mark Ingram suspended, Saints leading rusher out first four…",cbssports.com,https://www.facebook.com/topic/Mark-Ingram-Jr/220383794673142?source=whfrt&position=4004&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,4,1,2018-05-08T16:55:16.009787
Sports,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=4005&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,5,1,2018-05-08T16:55:16.009787
Sports,Johnny Manziel,Johnny Manziel Hospitalized After Reaction to Medication,bleacherreport.com,https://www.facebook.com/topic/Johnny-Manziel/109430072417331?source=whfrt&position=4006&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,6,1,2018-05-08T16:55:16.009787
Sports,Dana White,Dana White: UFC Working on Georges St-Pierre vs. Nate Diaz…,bleacherreport.com,https://www.facebook.com/topic/Dana-White/107711482584963?source=whfrt&position=4007&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,7,1,2018-05-08T16:55:16.009787
Sports,Kurt Warner,Warner talked to NFL coach about playing in 2018,msn.com,https://www.facebook.com/topic/Kurt-Warner/104116819624590?source=whfrt&position=4008&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,8,1,2018-05-08T16:55:16.009787
Sports,Ohio State Buckeyes Football,Ohio State QB Joe Burrow announces transfer: Three things to…,cbssports.com,https://www.facebook.com/topic/Ohio-State-Buckeyes-Football/105544726146813?source=whfrt&position=4009&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,9,1,2018-05-08T16:55:16.009787
Sports,Charlotte Hornets,James Borrego Reportedly Finalizing Contract to Become…,bleacherreport.com,https://www.facebook.com/topic/Charlotte-Hornets/1497493953801988?source=whfrt&position=4010&trqid=6553331964613664005&impressionguid=07esy1tUD2tZxZRcz,10,1,2018-05-08T16:55:16.009787
Entertainment,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=5001&trqid=6553331964661285925&impressionguid=0YiZw0BU5GfxOoziJ,1,1,2018-05-08T16:55:20.335722
Entertainment,Fortnite,How Fortnite’s Avengers Infinity Gauntlet Mode Works,gamerant.com,https://www.facebook.com/topic/Fortnite/353688017990996?source=whfrt&position=5002&trqid=6553331964661285925&impressionguid=0YiZw0BU5GfxOoziJ,2,1,2018-05-08T16:55:20.335722
Entertainment,Cate Blanchett,Blanchett hopes for Cannes equality,bbc.com,https://www.facebook.com/topic/Cate-Blanchett/1415797305301487?source=whfrt&position=5003&trqid=6553331964661285925&impressionguid=0YiZw0BU5GfxOoziJ,3,1,2018-05-08T16:55:20.335722
Entertainment,Grimes,Grimes is dating Elon Musk,consequenceofsound.net,https://www.facebook.com/topic/Grimes/103729329665505?source=whfrt&position=5004&trqid=6553331964661285925&impressionguid=0YiZw0BU5GfxOoziJ,4,1,2018-05-08T16:55:20.335722
Entertainment,Donald Glover,How Childish Gambino’s ‘This Is America’ Indicts and…,thedailybeast.com,https://www.facebook.com/topic/Donald-Glover/1829392170627205?source=whfrt&position=5005&trqid=6553331964661285925&impressionguid=0YiZw0BU5GfxOoziJ,5,1,2018-05-08T16:55:20.335722
Entertainment,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for…,hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whfrt&position=5006&trqid=6553331964661285925&impressionguid=0YiZw0BU5GfxOoziJ,6,1,2018-05-08T16:55:20.335722
Entertainment,Clayne Crawford,'Lethal Weapon' Star Clayne Crawford Out as Producers Scramble to Recast,msn.com,https://www.facebook.com/topic/Clayne-Crawford/103077369731888?source=whfrt&position=5007&trqid=6553331964661285925&impressionguid=0YiZw0BU5GfxOoziJ,7,1,2018-05-08T16:55:20.335722
Entertainment,Nicki Minaj,Nicki Minaj Announces New Album 'Queen',rollingstone.com,https://www.facebook.com/topic/Nicki-Minaj/1719008861681751?source=whfrt&position=5008&trqid=6553331964661285925&impressionguid=0YiZw0BU5GfxOoziJ,8,1,2018-05-08T16:55:20.335722
Entertainment,Kylie Jenner and Travis Scott,Met Gala 2018: Kylie Jenner makes first red carpet appearance since…,yahoo.com,https://www.facebook.com/topic/Kylie-Jenner-and-Travis-Scott/133014886775647?source=whfrt&position=5009&trqid=6553331964661285925&impressionguid=0YiZw0BU5GfxOoziJ,9,1,2018-05-08T16:55:20.335722
